0.15     1.3517837513     0.0120436948
0.2     1.5096078956     0.012838924
0.25     1.7004681603     0.0328847198
0.3     1.7707342163     0.0135387729
0.35     1.92860613     0.0142826653
0.4     1.9675055175     0.008826378
0.45     2.1592980434     0.0214331783
0.5     2.3279704697     0.0257544744
0.55     2.2979022095     0.0162993407
0.6     2.4028259629     0.0254042454
0.65     2.4435039045     0.0372982763
0.7     2.4191055808     0.0246203456
