0.15     0.996858269     0.0234604476
0.2     1.0543398015     0.0226922589
0.25     1.1165120611     0.0451802567
0.3     1.1258601462     0.0312831036
0.35     1.0708454849     0.0155799481
0.4     1.0874748434     0.0113240073
0.45     1.0897804977     0.0083019705
0.5     1.0945391334     0.0084547704
0.55     1.1283648379     0.0156048843
0.6     1.1708070376     0.0264157942
0.65     1.1366865705     0.0157080578
0.7     1.1236183575     0.0179340064
