0.15     1.1797089197     0.0144568866
0.2     1.2398024179     0.019462536
0.25     1.3003807509     0.0144633411
0.3     1.3715583344     0.0111580621
0.35     1.471988917     0.0162507776
0.4     1.4940227226     0.0156034162
0.45     1.5974284549     0.0325996424
0.5     1.6013215815     0.0141874016
0.55     1.6480914636     0.01518255
0.6     1.6552001465     0.013166725
0.65     1.7136307383     0.0256832348
0.7     1.7021230947     0.0129865226
