0.15 258.986114062 2.4351588279 
0.20 218.6859115 3.16864189488 
0.25 197.883792877 2.1443896477 
0.30 189.201175003 1.58366633854 
0.35 188.008317455 2.6894416157 
0.40 185.091170161 2.62010835612 
0.45 193.965697625 6.20650271921 
0.50 193.296729091 2.74237671834 
0.55 199.794222771 2.92110044925 
0.60 202.972925005 2.45191922087 
0.65 213.962897075 5.17399078913 
0.70 217.226337802 2.41280231381 
