0.15 137.724998553 0.590670946189 
0.20 108.396393574 0.333879221825 
0.25 93.8456633094 0.264056199599 
0.30 84.8942311669 0.172094685575 
0.35 79.9110588814 0.112902687507 
0.40 76.8474791555 0.0624906527889 
0.45 75.4296130493 0.0268467414806 
0.50 75.0 0.0 
0.55 75.3198784601 0.0231561666705 
0.60 76.230043958 0.0435775419823 
0.65 77.4935077158 0.0608262242068 
0.70 79.1893135459 0.0778011180716 
