0.15 273.324659816 0.757760208359 
0.20 217.670193354 0.539409036407 
0.25 187.73033798 0.356028320599 
0.30 169.631143844 0.223445791054 
0.35 159.618548851 0.160618520789 
0.40 153.804081807 0.087615688661 
0.45 150.868671363 0.0404998208071 
0.50 150.0 0.0 
0.55 150.657795091 0.0317494116582 
0.60 152.448605286 0.0581822900428 
0.65 155.136905572 0.0961321477352 
0.70 158.562433263 0.105725574628 
